State,District,Subdistt,Town/Village,Ward,EB,Level,Name,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
5,60,302,0,0,0,SUB-DISTRICT,Kalsi,Rural,6421,47329,24840,22489,6742,3453,3289,15708,8261,7447,27463,14302,13161,27903,16703,11200,19426,8137,11289,23724,13983,9741,18338,11491,6847,13424,7850,5574,666,465,201,284,213,71,3964,2963,1001,5386,2492,2894,3348,1374,1974,813,451,362,124,69,55,1101,598,503,3903,1835,2068,2339,932,1407,600,349,251,84,47,37,880,507,373,1483,657,826,1009,442,567,213,102,111,40,22,18,221,91,130,23605,10857,12748
5,60,302,0,0,0,SUB-DISTRICT,Kalsi,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,60,303,0,0,0,SUB-DISTRICT,Vikasnagar,Total,62160,317482,166452,151030,43489,22622,20867,39310,20687,18623,28533,15043,13490,213722,121438,92284,103760,45014,58746,99719,82773,16946,80364,68843,11521,11612,9236,2376,9843,8442,1401,2663,2102,561,56246,49063,7183,19355,13930,5425,2035,889,1146,7650,5673,1977,1202,608,594,8468,6760,1708,15210,11355,3855,1576,680,896,5972,4588,1384,741,452,289,6921,5635,1286,4145,2575,1570,459,209,250,1678,1085,593,461,156,305,1547,1125,422,217763,83679,134084
5,60,303,0,0,0,SUB-DISTRICT,Vikasnagar,Rural,51355,265023,138565,126458,36795,19073,17722,34066,17913,16153,26442,13936,12506,175011,99606,75405,90012,38959,51053,82449,68207,14242,65297,55818,9479,11168,8866,2302,9219,7871,1348,2233,1741,492,42677,37340,5337,17152,12389,4763,1952,848,1104,7144,5286,1858,826,468,358,7230,5787,1443,13651,10143,3508,1509,641,868,5591,4281,1310,637,390,247,5914,4831,1083,3501,2246,1255,443,207,236,1553,1005,548,189,78,111,1316,956,360,182574,70358,112216
5,60,303,0,0,0,SUB-DISTRICT,Vikasnagar,Urban,10805,52459,27887,24572,6694,3549,3145,5244,2774,2470,2091,1107,984,38711,21832,16879,13748,6055,7693,17270,14566,2704,15067,13025,2042,444,370,74,624,571,53,430,361,69,13569,11723,1846,2203,1541,662,83,41,42,506,387,119,376,140,236,1238,973,265,1559,1212,347,67,39,28,381,307,74,104,62,42,1007,804,203,644,329,315,16,2,14,125,80,45,272,78,194,231,169,62,35189,13321,21868
5,60,303,45110,0,0,TOWN,Jiwangarh (CT),Urban,2205,11870,6136,5734,1767,911,856,680,343,337,1151,630,521,7783,4367,3416,4087,1769,2318,3612,2983,629,2398,2163,235,126,117,9,118,103,15,126,101,25,2028,1842,186,1214,820,394,40,22,18,421,323,98,331,115,216,422,360,62,763,633,130,35,21,14,309,254,55,65,42,23,354,316,38,451,187,264,5,1,4,112,69,43,266,73,193,68,44,24,8258,3153,5105
5,60,303,45110,1,0,WARD,Jiwangarh (CT) WARD NO.-0001,Urban,2205,11870,6136,5734,1767,911,856,680,343,337,1151,630,521,7783,4367,3416,4087,1769,2318,3612,2983,629,2398,2163,235,126,117,9,118,103,15,126,101,25,2028,1842,186,1214,820,394,40,22,18,421,323,98,331,115,216,422,360,62,763,633,130,35,21,14,309,254,55,65,42,23,354,316,38,451,187,264,5,1,4,112,69,43,266,73,193,68,44,24,8258,3153,5105
5,60,303,45111,0,0,TOWN,Central Hope Town (CT),Urban,3763,16880,9388,7492,2271,1187,1084,1348,744,604,164,87,77,12357,7421,4936,4523,1967,2556,6207,5150,1057,5743,4832,911,171,131,40,280,269,11,131,108,23,5161,4324,837,464,318,146,19,2,17,48,33,15,7,3,4,390,280,110,315,202,113,8,1,7,38,24,14,5,2,3,264,175,89,149,116,33,11,1,10,10,9,1,2,1,1,126,105,21,10673,4238,6435
5,60,303,45111,1,0,WARD,Central Hope Town (CT) WARD NO.-0001,Urban,3763,16880,9388,7492,2271,1187,1084,1348,744,604,164,87,77,12357,7421,4936,4523,1967,2556,6207,5150,1057,5743,4832,911,171,131,40,280,269,11,131,108,23,5161,4324,837,464,318,146,19,2,17,48,33,15,7,3,4,390,280,110,315,202,113,8,1,7,38,24,14,5,2,3,264,175,89,149,116,33,11,1,10,10,9,1,2,1,1,126,105,21,10673,4238,6435
5,60,303,800305,0,0,TOWN,Vikasnagar (NPP),Urban,2789,13927,7218,6709,1552,845,707,1824,958,866,563,282,281,10921,5817,5104,3006,1401,1605,4471,3890,581,4227,3696,531,30,27,3,124,104,20,103,95,8,3970,3470,500,244,194,50,3,2,1,7,5,2,26,12,14,208,175,33,225,182,43,3,2,1,7,5,2,25,11,14,190,164,26,19,12,7,0,0,0,0,0,0,1,1,0,18,11,7,9456,3328,6128
5,60,303,800305,1,0,WARD,Vikasnagar (NPP) WARD NO.-0001,Urban,383,2066,1070,996,247,140,107,56,26,30,97,48,49,1538,827,711,528,243,285,629,559,70,608,540,68,6,5,1,3,3,0,10,10,0,589,522,67,21,19,2,1,1,0,1,1,0,2,2,0,17,15,2,21,19,2,1,1,0,1,1,0,2,2,0,17,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1437,511,926
5,60,303,800305,2,0,WARD,Vikasnagar (NPP) WARD NO.-0002,Urban,252,1374,719,655,177,107,70,80,43,37,0,0,0,978,533,445,396,186,210,471,424,47,365,338,27,1,1,0,2,1,1,31,31,0,331,305,26,106,86,20,0,0,0,3,3,0,20,6,14,83,77,6,103,84,19,0,0,0,3,3,0,20,6,14,80,75,5,3,2,1,0,0,0,0,0,0,0,0,0,3,2,1,903,295,608
5,60,303,800305,3,0,WARD,Vikasnagar (NPP) WARD NO.-0003,Urban,393,1955,1021,934,196,108,88,267,141,126,64,37,27,1581,833,748,374,188,186,615,543,72,599,534,65,4,3,1,70,66,4,34,31,3,491,434,57,16,9,7,1,0,1,0,0,0,0,0,0,15,9,6,16,9,7,1,0,1,0,0,0,0,0,0,15,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1340,478,862
5,60,303,800305,4,0,WARD,Vikasnagar (NPP) WARD NO.-0004,Urban,200,989,530,459,119,62,57,452,248,204,27,11,16,635,359,276,354,171,183,312,271,41,297,261,36,5,4,1,23,20,3,8,6,2,261,231,30,15,10,5,0,0,0,1,0,1,1,1,0,13,9,4,12,7,5,0,0,0,1,0,1,0,0,0,11,7,4,3,3,0,0,0,0,0,0,0,1,1,0,2,2,0,677,259,418
5,60,303,800305,5,0,WARD,Vikasnagar (NPP) WARD NO.-0005,Urban,444,2169,1127,1042,240,117,123,681,356,325,91,47,44,1683,918,765,486,209,277,707,615,92,664,577,87,3,3,0,10,5,5,8,7,1,643,562,81,43,38,5,0,0,0,2,1,1,2,2,0,39,35,4,41,36,5,0,0,0,2,1,1,2,2,0,37,33,4,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,1462,512,950
5,60,303,800305,6,0,WARD,Vikasnagar (NPP) WARD NO.-0006,Urban,152,749,378,371,56,22,34,0,0,0,0,0,0,683,354,329,66,24,42,223,201,22,211,190,21,0,0,0,0,0,0,0,0,0,211,190,21,12,11,1,1,1,0,0,0,0,0,0,0,11,10,1,12,11,1,1,1,0,0,0,0,0,0,0,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,177,349
5,60,303,800305,7,0,WARD,Vikasnagar (NPP) WARD NO.-0007,Urban,228,1016,544,472,88,47,41,27,15,12,3,1,2,898,487,411,118,57,61,357,309,48,341,298,43,5,5,0,0,0,0,3,2,1,333,291,42,16,11,5,0,0,0,0,0,0,0,0,0,16,11,5,10,8,2,0,0,0,0,0,0,0,0,0,10,8,2,6,3,3,0,0,0,0,0,0,0,0,0,6,3,3,659,235,424
5,60,303,800305,8,0,WARD,Vikasnagar (NPP) WARD NO.-0008,Urban,403,2055,1061,994,238,139,99,170,81,89,146,77,69,1663,876,787,392,185,207,670,584,86,662,578,84,3,3,0,16,9,7,1,1,0,642,565,77,8,6,2,0,0,0,0,0,0,0,0,0,8,6,2,6,5,1,0,0,0,0,0,0,0,0,0,6,5,1,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1385,477,908
5,60,303,800305,9,0,WARD,Vikasnagar (NPP) WARD NO.-0009,Urban,334,1554,768,786,191,103,88,91,48,43,135,61,74,1262,630,632,292,138,154,487,384,103,480,380,100,3,3,0,0,0,0,8,7,1,469,370,99,7,4,3,0,0,0,0,0,0,1,1,0,6,3,3,4,3,1,0,0,0,0,0,0,1,1,0,3,2,1,3,1,2,0,0,0,0,0,0,0,0,0,3,1,2,1067,384,683
5,60,303,800306,0,0,TOWN,Herbertpur (NP),Urban,2048,9782,5145,4637,1104,606,498,1392,729,663,213,108,105,7650,4227,3423,2132,918,1214,2980,2543,437,2699,2334,365,117,95,22,102,95,7,70,57,13,2410,2087,323,281,209,72,21,15,6,30,26,4,12,10,2,218,158,60,256,195,61,21,15,6,27,24,3,9,7,2,199,149,50,25,14,11,0,0,0,3,2,1,3,3,0,19,9,10,6802,2602,4200
5,60,303,800306,1,0,WARD,Herbertpur (NP) WARD NO.-0001,Urban,262,1197,627,570,149,78,71,334,177,157,32,13,19,922,510,412,275,117,158,371,322,49,262,234,28,7,7,0,31,31,0,19,19,0,205,177,28,109,88,21,4,2,2,7,7,0,7,6,1,91,73,18,97,81,16,4,2,2,6,6,0,5,4,1,82,69,13,12,7,5,0,0,0,1,1,0,2,2,0,9,4,5,826,305,521
5,60,303,800306,2,0,WARD,Herbertpur (NP) WARD NO.-0002,Urban,306,1534,807,727,164,101,63,255,139,116,36,19,17,1214,653,561,320,154,166,406,361,45,385,345,40,9,9,0,29,27,2,2,2,0,345,307,38,21,16,5,1,1,0,2,0,2,0,0,0,18,15,3,18,13,5,1,1,0,2,0,2,0,0,0,15,12,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,1128,446,682
5,60,303,800306,3,0,WARD,Herbertpur (NP) WARD NO.-0003,Urban,317,1508,809,699,167,81,86,60,28,32,82,44,38,1227,695,532,281,114,167,421,373,48,412,365,47,1,0,1,1,0,1,6,6,0,404,359,45,9,8,1,0,0,0,2,2,0,1,1,0,6,5,1,8,7,1,0,0,0,2,2,0,0,0,0,6,5,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1087,436,651
5,60,303,800306,4,0,WARD,Herbertpur (NP) WARD NO.-0004,Urban,305,1579,835,744,182,93,89,325,164,161,36,20,16,1106,654,452,473,181,292,500,443,57,486,431,55,39,37,2,8,8,0,8,7,1,431,379,52,14,12,2,0,0,0,0,0,0,0,0,0,14,12,2,13,11,2,0,0,0,0,0,0,0,0,0,13,11,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1079,392,687
5,60,303,800306,5,0,WARD,Herbertpur (NP) WARD NO.-0005,Urban,287,1381,743,638,148,93,55,141,77,64,5,3,2,1039,587,452,342,156,186,443,374,69,395,333,62,15,13,2,31,27,4,14,11,3,335,282,53,48,41,7,4,4,0,15,13,2,2,2,0,27,22,5,43,39,4,4,4,0,13,12,1,2,2,0,24,21,3,5,2,3,0,0,0,2,1,1,0,0,0,3,1,2,938,369,569
5,60,303,800306,6,0,WARD,Herbertpur (NP) WARD NO.-0006,Urban,396,1811,915,896,211,110,101,136,69,67,21,9,12,1515,788,727,296,127,169,575,456,119,523,426,97,43,26,17,1,1,0,18,11,7,461,388,73,52,30,22,10,8,2,3,3,0,0,0,0,39,19,20,50,30,20,10,8,2,3,3,0,0,0,0,37,19,18,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,1236,459,777
5,60,303,800306,7,0,WARD,Herbertpur (NP) WARD NO.-0007,Urban,175,772,409,363,83,50,33,141,75,66,1,0,1,627,340,287,145,69,76,264,214,50,236,200,36,3,3,0,1,1,0,3,1,2,229,195,34,28,14,14,2,0,2,1,1,0,2,1,1,23,12,11,27,14,13,2,0,2,1,1,0,2,1,1,22,12,10,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,508,195,313
5,60,304,0,0,0,SUB-DISTRICT,"Dehradun 
",Total,213030,988007,519872,468135,106812,57060,49752,120297,63356,56941,7537,4070,3467,777430,426509,350921,210577,93363,117214,333047,268394,64653,288254,239227,49027,7275,5262,2013,5555,4655,900,11465,9144,2321,263959,220166,43793,44793,29167,15626,2251,962,1289,4672,3347,1325,2497,1268,1229,35373,23590,11783,38914,25108,13806,1987,821,1166,3676,2609,1067,1998,1052,946,31253,20626,10627,5879,4059,1820,264,141,123,996,738,258,499,216,283,4120,2964,1156,654960,251478,403482
5,60,304,0,0,0,SUB-DISTRICT,"Dehradun 
",Rural,47938,226042,117305,108737,26323,13925,12398,28945,15267,13678,1304,712,592,171993,94379,77614,54049,22926,31123,74535,58114,16421,58378,47728,10650,5876,4135,1741,3002,2499,503,2394,1898,496,47106,39196,7910,16157,10386,5771,1643,625,1018,3279,2233,1046,1023,517,506,10212,7011,3201,13814,8867,4947,1426,521,905,2661,1834,827,793,438,355,8934,6074,2860,2343,1519,824,217,104,113,618,399,219,230,79,151,1278,937,341,151507,59191,92316
5,60,304,0,0,0,SUB-DISTRICT,"Dehradun 
",Urban,165092,761965,402567,359398,80489,43135,37354,91352,48089,43263,6233,3358,2875,605437,332130,273307,156528,70437,86091,258512,210280,48232,229876,191499,38377,1399,1127,272,2553,2156,397,9071,7246,1825,216853,180970,35883,28636,18781,9855,608,337,271,1393,1114,279,1474,751,723,25161,16579,8582,25100,16241,8859,561,300,261,1015,775,240,1205,614,591,22319,14552,7767,3536,2540,996,47,37,10,378,339,39,269,137,132,2842,2027,815,503453,192287,311166
5,60,304,45267,0,0,TOWN,Raipur (CT),Urban,7471,32900,17021,15879,3280,1798,1482,4133,2189,1944,559,299,260,27125,14543,12582,5775,2478,3297,9995,8270,1725,8894,7494,1400,51,44,7,218,192,26,360,265,95,8265,6993,1272,1101,776,325,22,9,13,55,44,11,39,16,23,985,707,278,952,670,282,19,9,10,46,38,8,28,8,20,859,615,244,149,106,43,3,0,3,9,6,3,11,8,3,126,92,34,22905,8751,14154
5,60,304,45267,1,0,WARD,Raipur (CT) WARD NO.-0001,Urban,7471,32900,17021,15879,3280,1798,1482,4133,2189,1944,559,299,260,27125,14543,12582,5775,2478,3297,9995,8270,1725,8894,7494,1400,51,44,7,218,192,26,360,265,95,8265,6993,1272,1101,776,325,22,9,13,55,44,11,39,16,23,985,707,278,952,670,282,19,9,10,46,38,8,28,8,20,859,615,244,149,106,43,3,0,3,9,6,3,11,8,3,126,92,34,22905,8751,14154
5,60,304,45268,0,0,TOWN,Natthan Pur (CT),Urban,3221,13905,7114,6791,1396,730,666,1546,824,722,175,88,87,11524,6141,5383,2381,973,1408,4182,3355,827,3617,2957,660,26,23,3,77,64,13,115,91,24,3399,2779,620,565,398,167,15,8,7,147,129,18,22,16,6,381,245,136,412,264,148,15,8,7,44,33,11,19,13,6,334,210,124,153,134,19,0,0,0,103,96,7,3,3,0,47,35,12,9723,3759,5964
5,60,304,45268,1,0,WARD,Natthan Pur (CT) WARD NO.-0001,Urban,3221,13905,7114,6791,1396,730,666,1546,824,722,175,88,87,11524,6141,5383,2381,973,1408,4182,3355,827,3617,2957,660,26,23,3,77,64,13,115,91,24,3399,2779,620,565,398,167,15,8,7,147,129,18,22,16,6,381,245,136,412,264,148,15,8,7,44,33,11,19,13,6,334,210,124,153,134,19,0,0,0,103,96,7,3,3,0,47,35,12,9723,3759,5964
5,60,304,45269,0,0,TOWN,Mehu Wala Mafi (CT),Urban,2474,13475,6993,6482,2055,1059,996,1013,537,476,25,12,13,8879,4929,3950,4596,2064,2532,3733,3322,411,3187,2871,316,118,115,3,112,105,7,98,84,14,2859,2567,292,546,451,95,7,4,3,136,122,14,16,6,10,387,319,68,496,411,85,7,4,3,134,121,13,13,3,10,342,283,59,50,40,10,0,0,0,2,1,1,3,3,0,45,36,9,9742,3671,6071
5,60,304,45269,1,0,WARD,Mehu Wala Mafi (CT) WARD NO.-0001,Urban,2474,13475,6993,6482,2055,1059,996,1013,537,476,25,12,13,8879,4929,3950,4596,2064,2532,3733,3322,411,3187,2871,316,118,115,3,112,105,7,98,84,14,2859,2567,292,546,451,95,7,4,3,136,122,14,16,6,10,387,319,68,496,411,85,7,4,3,134,121,13,13,3,10,342,283,59,50,40,10,0,0,0,2,1,1,3,3,0,45,36,9,9742,3671,6071
5,60,304,45270,0,0,TOWN,Natthuwa Wala (CT),Urban,1903,9206,4615,4591,1043,560,483,540,280,260,22,12,10,7274,3891,3383,1932,724,1208,2564,2103,461,1925,1682,243,46,43,3,50,44,6,66,52,14,1763,1543,220,639,421,218,31,19,12,119,91,28,16,10,6,473,301,172,573,370,203,27,15,12,105,78,27,16,10,6,425,267,158,66,51,15,4,4,0,14,13,1,0,0,0,48,34,14,6642,2512,4130
5,60,304,45270,1,0,WARD,Natthuwa Wala (CT) WARD NO.-0001,Urban,1903,9206,4615,4591,1043,560,483,540,280,260,22,12,10,7274,3891,3383,1932,724,1208,2564,2103,461,1925,1682,243,46,43,3,50,44,6,66,52,14,1763,1543,220,639,421,218,31,19,12,119,91,28,16,10,6,473,301,172,573,370,203,27,15,12,105,78,27,16,10,6,425,267,158,66,51,15,4,4,0,14,13,1,0,0,0,48,34,14,6642,2512,4130
5,60,304,800307,0,0,TOWN,Mussoorie (NPP),Urban,6245,30118,16623,13495,2673,1394,1279,5578,2945,2633,256,147,109,24615,14378,10237,5503,2245,3258,10692,8764,1928,9665,7991,1674,122,68,54,80,70,10,266,198,68,9197,7655,1542,1027,773,254,57,50,7,22,21,1,33,15,18,915,687,228,897,681,216,34,27,7,20,19,1,29,14,15,814,621,193,130,92,38,23,23,0,2,2,0,4,1,3,101,66,35,19426,7859,11567
5,60,304,800307,1,0,WARD,Mussoorie (NPP) WARD NO.-0001,Urban,461,2621,1476,1145,157,82,75,507,263,244,136,72,64,2248,1314,934,373,162,211,659,558,101,547,455,92,0,0,0,6,6,0,1,1,0,540,448,92,112,103,9,0,0,0,0,0,0,1,1,0,111,102,9,108,100,8,0,0,0,0,0,0,1,1,0,107,99,8,4,3,1,0,0,0,0,0,0,0,0,0,4,3,1,1962,918,1044
5,60,304,800307,2,0,WARD,Mussoorie (NPP) WARD NO.-0002,Urban,658,2909,1571,1338,283,151,132,778,418,360,10,6,4,2361,1338,1023,548,233,315,943,763,180,833,679,154,5,5,0,4,3,1,61,47,14,763,624,139,110,84,26,2,2,0,7,7,0,4,0,4,97,75,22,106,80,26,2,2,0,7,7,0,4,0,4,93,71,22,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,1966,808,1158
5,60,304,800307,3,0,WARD,Mussoorie (NPP) WARD NO.-0003,Urban,660,3267,1708,1559,331,174,157,663,346,317,4,3,1,2599,1447,1152,668,261,407,958,725,233,918,699,219,10,7,3,31,29,2,36,28,8,841,635,206,40,26,14,2,1,1,1,1,0,5,2,3,32,22,10,37,25,12,2,1,1,1,1,0,5,2,3,29,21,8,3,1,2,0,0,0,0,0,0,0,0,0,3,1,2,2309,983,1326
5,60,304,800307,4,0,WARD,Mussoorie (NPP) WARD NO.-0004,Urban,393,1838,981,857,202,112,90,115,61,54,0,0,0,1467,802,665,371,179,192,695,598,97,653,565,88,6,6,0,0,0,0,23,22,1,624,537,87,42,33,9,7,4,3,0,0,0,1,1,0,34,28,6,37,28,9,7,4,3,0,0,0,1,1,0,29,23,6,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,1143,383,760
5,60,304,800307,5,0,WARD,Mussoorie (NPP) WARD NO.-0005,Urban,562,2389,1310,1079,233,128,105,260,145,115,6,4,2,1876,1087,789,513,223,290,869,738,131,821,702,119,0,0,0,1,1,0,9,8,1,811,693,118,48,36,12,0,0,0,1,1,0,1,1,0,46,34,12,30,21,9,0,0,0,1,1,0,1,1,0,28,19,9,18,15,3,0,0,0,0,0,0,0,0,0,18,15,3,1520,572,948
5,60,304,800307,6,0,WARD,Mussoorie (NPP) WARD NO.-0006,Urban,512,2289,1257,1032,202,103,99,392,204,188,11,7,4,1896,1095,801,393,162,231,936,773,163,870,726,144,0,0,0,4,4,0,40,36,4,826,686,140,66,47,19,1,1,0,4,3,1,6,4,2,55,39,16,64,45,19,1,1,0,3,2,1,6,4,2,54,38,16,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0,1353,484,869
5,60,304,800307,7,0,WARD,Mussoorie (NPP) WARD NO.-0007,Urban,665,2847,1523,1324,266,136,130,418,225,193,22,9,13,2320,1324,996,527,199,328,956,788,168,855,715,140,0,0,0,2,2,0,34,26,8,819,687,132,101,73,28,1,1,0,1,1,0,2,1,1,97,70,27,88,64,24,1,1,0,1,1,0,2,1,1,84,61,23,13,9,4,0,0,0,0,0,0,0,0,0,13,9,4,1891,735,1156
5,60,304,800307,8,0,WARD,Mussoorie (NPP) WARD NO.-0008,Urban,793,4362,2819,1543,345,186,159,750,418,332,25,19,6,3588,2500,1088,774,319,455,2277,2000,277,1900,1715,185,3,2,1,10,10,0,14,9,5,1873,1694,179,377,285,92,44,41,3,3,3,0,6,2,4,324,239,85,313,243,70,21,18,3,3,3,0,3,1,2,286,221,65,64,42,22,23,23,0,0,0,0,3,1,2,38,18,20,2085,819,1266
5,60,304,800307,9,0,WARD,Mussoorie (NPP) WARD NO.-0009,Urban,578,2781,1475,1306,255,116,139,818,400,418,8,5,3,2246,1282,964,535,193,342,874,711,163,808,664,144,1,0,1,3,2,1,9,5,4,795,657,138,66,47,19,0,0,0,1,1,0,2,1,1,63,45,18,56,39,17,0,0,0,1,1,0,2,1,1,53,37,16,10,8,2,0,0,0,0,0,0,0,0,0,10,8,2,1907,764,1143
5,60,304,800307,10,0,WARD,Mussoorie (NPP) WARD NO.-0010,Urban,367,2193,1088,1105,117,62,55,141,81,60,16,13,3,1943,980,963,250,108,142,563,386,177,538,377,161,1,1,0,2,1,1,8,5,3,527,370,157,25,9,16,0,0,0,0,0,0,0,0,0,25,9,16,23,8,15,0,0,0,0,0,0,0,0,0,23,8,15,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1630,702,928
5,60,304,800307,11,0,WARD,Mussoorie (NPP) WARD NO.-0011,Urban,596,2622,1415,1207,282,144,138,736,384,352,18,9,9,2071,1209,862,551,206,345,962,724,238,922,694,228,96,47,49,17,12,5,31,11,20,778,624,154,40,30,10,0,0,0,4,4,0,5,2,3,31,24,7,35,28,7,0,0,0,3,3,0,4,2,2,28,23,5,5,2,3,0,0,0,1,1,0,1,0,1,3,1,2,1660,691,969
5,60,304,800308,0,0,TOWN,Landaur (CB),Urban,797,3539,1930,1609,239,138,101,610,326,284,173,89,84,3030,1718,1312,509,212,297,1543,1174,369,1120,965,155,10,6,4,3,2,1,27,23,4,1080,934,146,423,209,214,3,2,1,5,2,3,1,1,0,414,204,210,419,206,213,3,2,1,5,2,3,1,1,0,410,201,209,4,3,1,0,0,0,0,0,0,0,0,0,4,3,1,1996,756,1240
5,60,304,800308,1,0,WARD,Landaur (CB) WARD NO.-0001,Urban,166,673,368,305,57,29,28,164,87,77,0,0,0,537,317,220,136,51,85,329,248,81,240,202,38,8,6,2,2,1,1,2,2,0,228,193,35,89,46,43,2,1,1,0,0,0,0,0,0,87,45,42,89,46,43,2,1,1,0,0,0,0,0,0,87,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,120,224
5,60,304,800308,2,0,WARD,Landaur (CB) WARD NO.-0002,Urban,74,300,164,136,21,12,9,139,76,63,3,1,2,214,127,87,86,37,49,143,109,34,95,84,11,0,0,0,0,0,0,0,0,0,95,84,11,48,25,23,1,1,0,0,0,0,0,0,0,47,24,23,48,25,23,1,1,0,0,0,0,0,0,0,47,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,55,102
5,60,304,800308,3,0,WARD,Landaur (CB) WARD NO.-0003,Urban,130,687,371,316,46,33,13,78,38,40,72,34,38,606,335,271,81,36,45,299,229,70,220,194,26,0,0,0,0,0,0,20,17,3,200,177,23,79,35,44,0,0,0,0,0,0,1,1,0,78,34,44,79,35,44,0,0,0,0,0,0,1,1,0,78,34,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,142,246
5,60,304,800308,4,0,WARD,Landaur (CB) WARD NO.-0004,Urban,229,1077,562,515,78,40,38,97,50,47,98,54,44,977,518,459,100,44,56,347,293,54,321,276,45,0,0,0,0,0,0,1,1,0,320,275,45,26,17,9,0,0,0,0,0,0,0,0,0,26,17,9,25,17,8,0,0,0,0,0,0,0,0,0,25,17,8,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,730,269,461
5,60,304,800308,5,0,WARD,Landaur (CB) WARD NO.-0005,Urban,169,660,385,275,21,14,7,5,3,2,0,0,0,602,361,241,58,24,34,369,251,118,201,173,28,2,0,2,0,0,0,0,0,0,199,173,26,168,78,90,0,0,0,0,0,0,0,0,0,168,78,90,165,75,90,0,0,0,0,0,0,0,0,0,165,75,90,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,291,134,157
5,60,304,800308,6,0,WARD,Landaur (CB) WARD NO.-0006,Urban,29,142,80,62,16,10,6,127,72,55,0,0,0,94,60,34,48,20,28,56,44,12,43,36,7,0,0,0,1,1,0,4,3,1,38,32,6,13,8,5,0,0,0,5,2,3,0,0,0,8,6,2,13,8,5,0,0,0,5,2,3,0,0,0,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,36,50
5,60,304,800309,0,0,TOWN,Dehradun (M.Corp + OG),Urban,125271,574840,301207,273633,60759,32456,28303,69714,36672,33042,4392,2340,2052,454528,246733,207795,120312,54474,65838,194003,156202,37801,173035,142621,30414,818,655,163,1915,1593,322,7454,6053,1401,162848,134320,28528,20968,13581,7387,395,203,192,829,651,178,1253,657,596,18491,12070,6421,18338,11716,6622,381,194,187,593,442,151,1023,536,487,16341,10544,5797,2630,1865,765,14,9,5,236,209,27,230,121,109,2150,1526,624,380837,145005,235832
